element_id,element_classes,element_target,target_url,page_url,dvce_created_tstamp
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach,2020-01-07 02:56:03.112000
,[],_blank,http://www.myactivesg.com/facilities,https://www.sportsingapore.gov.sg/contact-us,2020-01-07 05:35:13.084000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/About-Us#,https://www.sportsingapore.gov.sg/About-Us,2020-01-07 13:32:03.186000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/About/Annual-Reports/SportSG-FY18-Annual-Report.pdf?la=en&hash=602152E4295509D21A1E5DEB97F399C59C96ADE9,https://www.sportsingapore.gov.sg/About-Us/Annual--Reports,2020-01-07 15:48:38.129000
ctl22_repeater_innerRepeater_5_link_0,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Facilities-Master-Plan,https://www.sportsingapore.gov.sg/about-us/vision-2030/facilities-master-plan,2020-01-09 01:06:02.492000
,[],_blank,https://members.myactivesg.com/feedback,https://www.sportsingapore.gov.sg/Contact-Us,2020-01-09 01:28:21.840000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,2020-01-09 02:07:59.386000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/national-sports-associations,2020-01-09 02:12:17.019000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-09 02:46:07.700000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030,https://www.sportsingapore.gov.sg/About-Us/Our-Core-Values,2020-01-09 06:16:00.024000
content_0_repeater_titleLink_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches,2020-01-09 06:31:18.830000
ctl20_ctl02_repeater_link_4,[],,https://www.sportsingapore.gov.sg/Partner-with-Us,https://www.sportsingapore.gov.sg/,2020-01-09 06:33:41.520000
,"[""cta-btn""]",blank,http://sportsingapore.gov.sg/sports-education/sports-education-programme/programme-criteria,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,2020-01-04 04:38:00.182000
content_0_repeater_moreLink_1,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-renew-NROC-Membership,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-07 01:47:16.634000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/About-Us,2020-01-07 02:16:38.251000
ctl22_repeater_link_9,[],,https://www.sportsingapore.gov.sg/About-Us/Sports-Particpation-in-Singapore,https://www.sportsingapore.gov.sg/About-Us/Annual--Reports,2020-01-07 15:49:41.946000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coachsg,2020-01-07 16:24:04.596000
,[],,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-09 01:44:56.691000
,[],_blank,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-09 02:55:35.351000
ctl24_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2018/introduction-to-tchoukball-workshop-itb-12-may-2018,2020-01-09 05:16:07.121000
,"[""icn""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-09 05:58:39.278000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/CoachSG/Conference/2019/Keynote/Keynote-1---Brendan-Spillane---Bridging-Leadership-Intention-and-Impact-in-Complex-Times.pdf?la=en&hash=225E359CB7072DC5C231E8D5368156E0B4E00F4C,https://www.sportsingapore.gov.sg/coachsg/conference/resources,2020-01-09 06:56:52.298000
ctl22_repeater_innerRepeater_4_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme/sg-coach-theory-programme-accreditation,2020-01-09 11:34:46.392000
,[],_blank,http://www.globaldro.com/,https://www.sportsingapore.gov.sg/athletes-coaches/anti-doping-singapore/substances/prohibited-list,2020-01-09 12:25:25.944000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/usage-of-sports-hub-library,2020-01-09 13:37:03.263000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/FAQ,2020-01-09 13:39:22.893000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-technical-programme-accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-09 13:42:32.911000
,[],,http://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-09 13:54:38.377000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,2020-01-09 14:05:59.554000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-09 22:37:18.696000
content_0_ctl11_repeater_titleLink_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Effective-Youth-Coaching-by-NYSI,https://www.sportsingapore.gov.sg/,2020-01-10 07:29:36.056000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership#,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership,2020-01-10 07:30:28.453000
ctl20_ctl02_repeater_ctl00_1_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,https://www.sportsingapore.gov.sg/,2020-01-10 07:36:24.417000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/basic-sports-science-(bss),https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,2020-01-10 08:24:58.582000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-10 08:33:50.652000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-10 08:34:03.590000
content_0_ctl03_repeater_ItemLink_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ForCoachesByCoaches-Sharing-Session-on-Youth-Training-and-Competition-Models,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-10 08:47:59.734000
,"[""gs-title""]",_parent,https://www.google.com/url?client=internal-element-cse&cx=008383640718087312067:k4p7eo1qch0&q=https://members.myactivesg.com/programmes/view/program/47/venue/727&sa=U&ved=2ahUKEwjPnO-e0_jmAhWQ7XMBHW-EDtAQFjABegQIBxAB&usg=AOvVaw37ZX7v42qdyBxQeGJARcX4,https://www.sportsingapore.gov.sg/search?q=hatha%20yoga%20yishun&cx=ssc,2020-01-10 08:49:27.776000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=537252,https://www.sportsingapore.gov.sg/careers/job-listings?job=537252,2020-01-10 09:06:03.188000
ctl20_ctl02_repeater_ctl00_1_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,https://www.sportsingapore.gov.sg/,2020-01-10 09:37:07.793000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-07 11:52:53.179000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/athletes-coaches/coachsg,2020-01-07 13:33:05.839000
ctl24_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/About-Us/Our-Logo,2020-01-08 09:22:56.002000
,[],,http://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-08 11:17:24.932000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-08 14:54:12.058000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,2020-01-08 15:36:58.048000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-08 16:18:44.957000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536137,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=536137,2020-01-08 20:20:32.010000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-09 00:29:56.911000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-12 13:20:50.166000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-12 13:25:49.442000
content_0_ctl03_repeater_ItemLink_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/2nd-International-Swim-Schools-TEACH-Seminar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-12 13:27:35.754000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536227,https://www.sportsingapore.gov.sg/careers/job-listings?job=536227,2020-01-12 13:29:17.396000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536892,https://www.sportsingapore.gov.sg/careers/job-listings?job=536892,2020-01-12 13:29:19.269000
,[],,https://form.gov.sg/5de9adf39a66900012c8e314,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ForCoachesByCoaches-Sharing-Session-on-Youth-Training-and-Competition-Models,2020-01-12 13:30:20.751000
ctl22_repeater_innerRepeater_4_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-12 13:33:21.600000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/,2020-01-12 13:44:44.300000
content_0_ctl03_repeater_ItemLink_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Early-Specialisation-and-Athletic-Skills-Model-by-NYSI,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-12 14:19:48.143000
ctl24_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Early-Specialisation-and-Athletic-Skills-Model-by-NYSI,2020-01-12 14:19:57.383000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/,2020-01-12 14:43:20.785000
,[],,http://www.sportsync.sg/,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-12 14:54:46.441000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536137,https://www.sportsingapore.gov.sg/careers/job-listings?job=536137,2020-01-12 15:19:47.680000
ctl22_repeater_innerRepeater_4_innerRepeater_2_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-12 15:57:11.846000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course/basic-sports-science-course-waiver#,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course/basic-sports-science-course-waiver,2020-01-12 17:01:35.492000
ctl20_ctl02_repeater_ctl00_3_link_3,[],,https://www.sportsingapore.gov.sg/Newsroom/Publications,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 00:15:11.973000
ctl20_ctl02_repeater_ctl00_2_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Leadership,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,2020-01-03 00:40:07.023000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-03 01:56:55.499000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/careers,2020-01-03 02:20:45.536000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-03 03:16:27.734000
,"[""cta-btn""]",blank,http://sportsingapore.gov.sg/sports-education/sports-education-programme/coach-criteria,https://www.sportsingapore.gov.sg/sports-education/sports-education-programme,2020-01-03 04:05:54.279000
,"[""back-to-result""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/check-drugs?q=DOMPERIDONE&sport=Sailing&role=Athlete&gender=Female&tnc=true#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/check-drugs?q=DOMPERIDONE&sport=Sailing&role=Athlete&gender=Female&tnc=true,2020-01-03 04:42:04.797000
ctl22_repeater_link_4,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,https://www.sportsingapore.gov.sg/about-us/our-corporate-structure,2020-01-03 05:44:35.421000
,[],,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-03 06:01:54.944000
,"[""nav-link""]",,https://www.sportsingapore.gov.sg/Contact-Us,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 07:13:27.762000
,[],,https://www.sportsync.sg/,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-renew-nroc-membership,2020-01-03 09:10:16.323000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/sportcares,2020-01-03 09:15:06.081000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/About-Us#,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 10:09:23.017000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport,2020-01-03 10:09:33.401000
ctl20_ctl02_repeater_ctl00_1_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport,2020-01-03 10:09:45.308000
content_0_repeater_titleLink_4,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,https://www.sportsingapore.gov.sg/About-Us,2020-01-03 10:29:51.318000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-03 15:44:39.728000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-03 15:56:31.430000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports#,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-03 16:04:12.537000
,[],,https://www.rp.edu.sg/ace/short-course/detail/values-principles-in-sports,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-03 16:04:25.804000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-03 22:21:54.161000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/,2020-01-03 22:29:05.457000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-12 06:13:49.658000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/basic-sports-science-(bss),https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-12 06:33:08.934000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,2020-01-12 07:03:51.555000
ctl22_repeater_link_3,[],,https://www.sportsingapore.gov.sg/Sports-Education/Values-and-Principles-in-Sports,https://www.sportsingapore.gov.sg/Sports-Education/National-Standards-For-Youth-Sports,2020-01-12 07:12:09.915000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-12 07:51:46.030000
ctl22_repeater_innerRepeater_4_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,2020-01-12 08:32:28.611000
